第15任總統副總統選舉候選人在桃園市各村(里)得票數一覽表,,,,,,,,,,,,
,順興里,132,986,"1,457","2,575",28,"2,603",0,"2,603",978,"3,581",72.6892
,蘆興里,51,393,757,"1,201",13,"1,214",0,"1,214",361,"1,575",77.0794
,南榮里,122,872,"1,344","2,338",31,"2,369",0,"2,369",813,"3,182",74.4500
,南崁里,136,972,"1,555","2,663",30,"2,693",0,"2,693",885,"3,578",75.2655
,錦興里,128,984,"1,762","2,874",28,"2,902",0,"2,902",890,"3,792",76.5295
,錦中里,96,833,"1,329","2,258",39,"2,297",0,"2,297",787,"3,084",74.4812
,興榮里,106,858,"1,086","2,050",17,"2,067",0,"2,067",603,"2,670",77.4157
,長興里,85,610,"1,046","1,741",19,"1,760",0,"1,760",765,"2,525",69.7030
,五福里,86,675,987,"1,748",20,"1,768",0,"1,768",534,"2,302",76.8028
,中山里,113,876,"1,211","2,200",18,"2,218",0,"2,218",840,"3,058",72.5311
,福祿里,129,797,"1,315","2,241",32,"2,273",0,"2,273",783,"3,056",74.3783
,羊稠里,167,"1,226","1,695","3,088",33,"3,121",0,"3,121","1,061","4,182",74.6294
,吉祥里,125,"1,150","1,316","2,591",26,"2,617",0,"2,617",840,"3,457",75.7015
,長壽里,229,"1,619","2,051","3,899",35,"3,934",0,"3,934","1,300","5,234",75.1624
,營盤里,190,"1,342","1,789","3,321",46,"3,367",0,"3,367","1,220","4,587",73.4031
,營福里,125,859,"1,306","2,290",32,"2,322",0,"2,322",840,"3,162",73.4345
,瓦窯里,123,975,"1,077","2,175",31,"2,206",0,"2,206",972,"3,178",69.4147
,內厝里,69,473,"1,032","1,574",17,"1,591",0,"1,591",877,"2,468",64.4652
,山鼻里,76,434,763,"1,273",13,"1,286",0,"1,286",428,"1,714",75.0292
,山腳里,124,681,"1,795","2,600",25,"2,625",0,"2,625",858,"3,483",75.3661
,外社里,50,230,848,"1,128",16,"1,144",0,"1,144",315,"1,459",78.4099
,坑子里,49,255,932,"1,236",7,"1,243",0,"1,243",370,"1,613",77.0614
,坑口里,69,490,"1,259","1,818",19,"1,837",0,"1,837",612,"2,449",75.0102
,海湖里,113,786,"1,194","2,093",23,"2,116",0,"2,116",744,"2,860",73.9860
,濱海里,65,612,"1,010","1,687",20,"1,707",0,"1,707",737,"2,444",69.8445
　大園區,,"2,594","18,096","33,375","54,065",592,"54,657",2,"54,659","19,249","73,908",73.9528
,大園里,210,"1,466","2,638","4,314",37,"4,351",0,"4,351","1,589","5,940",73.2492
,田心里,255,"1,513","3,098","4,866",52,"4,918",0,"4,918","1,614","6,532",75.2909
,溪海里,131,"1,028","2,048","3,207",48,"3,255",0,"3,255","1,295","4,550",71.5385
,和平里,56,291,826,"1,173",12,"1,185",0,"1,185",377,"1,562",75.8643
,橫峰里,412,"2,859","4,587","7,858",78,"7,936",0,"7,936","2,693","10,629",74.6637
,五權里,134,"1,031","2,489","3,654",34,"3,688",0,"3,688","1,179","4,867",75.7756
,埔心里,175,"1,399","2,708","4,282",38,"4,320",0,"4,320","1,477","5,797",74.5213
,大海里,61,518,605,"1,184",15,"1,199",0,"1,199",401,"1,600",74.9375
,三石里,103,665,"1,392","2,160",27,"2,187",0,"2,187",631,"2,818",77.6082
,?林里,218,"1,694","3,011","4,923",62,"4,985",2,"4,987","1,863","6,850",72.7737
,竹圍里,104,820,"1,417","2,341",35,"2,376",0,"2,376",807,"3,183",74.6466
,海口里,69,494,743,"1,306",20,"1,326",0,"1,326",476,"1,802",73.5849
,沙崙里,81,685,"1,119","1,885",23,"1,908",0,"1,908",745,"2,653",71.9186
,後厝里,110,614,"1,139","1,863",19,"1,882",0,"1,882",607,"2,489",75.6127
,圳頭里,83,593,"1,201","1,877",26,"1,903",0,"1,903",618,"2,521",75.4859
,內海里,77,529,995,"1,601",15,"1,616",0,"1,616",497,"2,113",76.4789
,北港里,103,566,"1,263","1,932",15,"1,947",0,"1,947",800,"2,747",70.8773
,南港里,212,"1,331","2,096","3,639",36,"3,675",0,"3,675","1,580","5,255",69.9334
　龜山區,,"4,810","35,968","54,130","94,908","1,062","95,970",11,"95,981","34,981","130,962",73.2808
,大同里,195,"1,530","2,349","4,074",54,"4,128",1,"4,129","1,496","5,625",73.3867
,大坑里,72,425,893,"1,390",23,"1,413",0,"1,413",470,"1,883",75.0398
,大崗里,122,"1,038","1,682","2,842",47,"2,889",0,"2,889","1,111","4,000",72.2250
,大湖里,204,"1,407","2,106","3,717",35,"3,752",0,"3,752","1,410","5,162",72.6850
,大華里,335,"2,227","3,763","6,325",73,"6,398",0,"6,398","2,186","8,584",74.5340
,山頂里,177,"1,438","2,031","3,646",37,"3,683",0,"3,683","1,624","5,307",69.3989
,山福里,127,852,"1,398","2,377",19,"2,396",0,"2,396",854,"3,250",73.7231
,山德里,186,"1,240","2,103","3,529",32,"3,561",0,"3,561","1,229","4,790",74.3424
,中興里,163,"1,287","1,841","3,291",40,"3,331",10,"3,341","1,244","4,585",72.6499
,公西里,34,342,511,887,6,893,0,893,251,"1,144",78.0594
,文化里,242,"1,674","2,748","4,664",57,"4,721",0,"4,721","1,598","6,319",74.7112
,文青里,307,"1,988","2,780","5,075",64,"5,139",0,"5,139","1,777","6,916",74.3060
,兔坑里,148,"1,076","1,764","2,988",30,"3,018",0,"3,018","1,276","4,294",70.2841
,幸福里,197,"1,343","1,857","3,397",41,"3,438",0,"3,438","1,678","5,116",67.2009
,長庚里,178,752,"1,897","2,827",28,"2,855",0,"2,855",746,"3,601",79.2835
,南上里,76,432,883,"1,391",20,"1,411",0,"1,411",416,"1,827",77.2304
,南美里,87,592,972,"1,651",29,"1,680",0,"1,680",551,"2,231",75.3026
,迴龍里,213,"1,497","2,498","4,208",36,"4,244",0,"4,244","1,574","5,818",72.9460
,陸光里,91,"2,084",524,"2,699",27,"2,726",0,"2,726",788,"3,514",77.5754
,新路里,181,"1,487","2,295","3,963",43,"4,006",0,"4,006","1,227","5,233",76.5526
,新興里,79,817,702,"1,598",18,"1,616",0,"1,616","1,285","2,901",55.7049
,新嶺里,135,969,"1,581","2,685",21,"2,706",0,"2,706","1,124","3,830",70.6527
,楓福里,120,850,"1,296","2,266",23,"2,289",0,"2,289",652,"2,941",77.8307
,楓樹里,135,911,"1,690","2,736",27,"2,763",0,"2,763",858,"3,621",76.3049
,福源里,58,606,753,"1,417",8,"1,425",0,"1,425",545,"1,970",72.3350
,精忠里,207,"1,876","1,680","3,763",42,"3,805",0,"3,805","1,218","5,023",75.7515
,樂善里,134,839,"1,590","2,563",29,"2,592",0,"2,592",966,"3,558",72.8499
,龍華里,120,815,"1,486","2,421",29,"2,450",0,"2,450",866,"3,316",73.8842
,龍壽里,48,322,874,"1,244",15,"1,259",0,"1,259",461,"1,720",73.1977
,龜山里,248,"1,689","2,753","4,690",64,"4,754",0,"4,754","1,761","6,515",72.9701
,嶺頂里,116,904,"1,673","2,693",30,"2,723",0,"2,723","1,133","3,856",70.6172
,舊路里,75,659,"1,157","1,891",15,"1,906",0,"1,906",606,"2,512",75.8758
　八德區,,"5,630","50,043","64,446","120,119","1,305","121,424",0,"121,424","42,696","164,120",73.9849
,興仁里,234,"2,009","2,713","4,956",56,"5,012",0,"5,012","2,721","7,733",64.8131
,福興里,333,"2,459","3,561","6,353",77,"6,430",0,"6,430","2,633","9,063",70.9478
,瑞豐里,142,"1,177","1,570","2,889",29,"2,918",0,"2,918","1,157","4,075",71.6074
,瑞興里,88,737,"1,152","1,977",24,"2,001",0,"2,001",646,"2,647",75.5950
,瑞泰里,141,"1,164","1,648","2,953",30,"2,983",0,"2,983","1,084","4,067",73.3464
,瑞發里,134,"1,112","1,124","2,370",24,"2,394",0,"2,394",698,"3,092",77.4256
,瑞德里,105,"1,280","1,075","2,460",35,"2,495",0,"2,495",996,"3,491",71.4695
,瑞祥里,100,"1,291",974,"2,365",24,"2,389",0,"2,389",805,"3,194",74.7965
,廣德里,89,751,"1,160","2,000",15,"2,015",0,"2,015",639,"2,654",75.9231
,廣興里,107,847,"1,364","2,318",21,"2,339",0,"2,339",867,"3,206",72.9570
,廣隆里,137,"1,432","1,743","3,312",34,"3,346",0,"3,346","1,031","4,377",76.4451
,竹園里,92,963,"1,363","2,418",26,"2,444",0,"2,444",892,"3,336",73.2614
,霄裡里,64,593,908,"1,565",18,"1,583",0,"1,583",563,"2,146",73.7651
,龍友里,64,"1,063",493,"1,620",19,"1,639",0,"1,639",485,"2,124",77.1657
,茄明里,176,"1,289","1,761","3,226",27,"3,253",0,"3,253","1,271","4,524",71.9054
,茄苳里,102,586,"1,153","1,841",12,"1,853",0,"1,853",610,"2,463",75.2335
,永豐里,83,772,"1,194","2,049",20,"2,069",0,"2,069",663,"2,732",75.7321
,高明里,136,"1,008","1,531","2,675",46,"2,721",0,"2,721","1,068","3,789",71.8131
,高城里,114,890,"1,229","2,233",25,"2,258",0,"2,258",741,"2,999",75.2918
,白鷺里,94,831,"1,312","2,237",26,"2,263",0,"2,263",776,"3,039",74.4653
,大湳里,112,968,"1,684","2,764",35,"2,799",0,"2,799",998,"3,797",73.7161
,大發里,48,503,888,"1,439",7,"1,446",0,"1,446",492,"1,938",74.6130
,大仁里,128,"1,055","1,865","3,048",30,"3,078",0,"3,078",984,"4,062",75.7755
,大明里,134,882,"1,565","2,581",28,"2,609",0,"2,609",899,"3,508",74.3729
,大安里,127,821,"1,543","2,491",32,"2,523",0,"2,523",813,"3,336",75.6295
,大竹里,35,405,703,"1,143",10,"1,153",0,"1,153",316,"1,469",78.4888
,大興里,126,"1,029","1,502","2,657",16,"2,673",0,"2,673",839,"3,512",76.1105
,大愛里,120,791,974,"1,885",36,"1,921",0,"1,921",559,"2,480",77.4597
,大華里,87,811,960,"1,858",14,"1,872",0,"1,872",572,"2,444",76.5957
,大順里,97,732,997,"1,826",20,"1,846",0,"1,846",663,"2,509",73.5751
,大和里,238,"2,417","2,372","5,027",61,"5,088",0,"5,088","1,899","6,987",72.8210
,大昌里,92,916,"1,125","2,133",23,"2,156",0,"2,156",656,"2,812",76.6714
,大信里,101,"1,177","1,132","2,410",33,"2,443",0,"2,443","1,084","3,527",69.2657
,陸光里,137,"2,049",825,"3,011",53,"3,064",0,"3,064","1,149","4,213",72.7273
,大同里,34,416,634,"1,084",6,"1,090",0,"1,090",364,"1,454",74.9656
,大慶里,53,384,575,"1,012",10,"1,022",0,"1,022",357,"1,379",74.1117
,大成里,99,966,"1,376","2,441",24,"2,465",0,"2,465",719,"3,184",77.4183
,大義里,131,"1,196","1,279","2,606",30,"2,636",0,"2,636",947,"3,583",73.5696
,大忠里,54,577,634,"1,265",14,"1,279",0,"1,279",463,"1,742",73.4214
,大智里,140,"1,412","1,417","2,969",35,"3,004",0,"3,004","1,003","4,007",74.9688
,大宏里,132,"1,268","1,562","2,962",26,"2,988",0,"2,988",927,"3,915",76.3218
,大正里,147,"1,107","1,579","2,833",27,"2,860",0,"2,860",958,"3,818",74.9083
,大福里,189,"1,529","2,157","3,875",33,"3,908",0,"3,908","1,064","4,972",78.6002
,大強里,114,758,"1,425","2,297",26,"2,323",0,"2,323",683,"3,006",77.2788
,大勇里,119,"1,134","1,685","2,938",33,"2,971",0,"2,971",905,"3,876",76.6512
,大榮里,74,552,782,"1,408",15,"1,423",0,"1,423",501,"1,924",73.9605
,大千里,80,740,771,"1,591",16,"1,607",0,"1,607",517,"2,124",75.6591
,大漢里,147,"1,194","1,407","2,748",24,"2,772",0,"2,772","1,019","3,791",73.1205
　龍潭區,,"3,468","34,250","35,605","73,323",774,"74,097",1,"74,098","25,662","99,760",74.2753
,黃唐里,167,"1,426","1,665","3,258",29,"3,287",0,"3,287","1,168","4,455",73.7823
,永興里,109,861,"1,013","1,983",17,"2,000",0,"2,000",734,"2,734",73.1529
,中山里,193,"1,787","2,001","3,981",49,"4,030",0,"4,030","1,518","5,548",72.6388
,烏樹林里,97,698,"1,028","1,823",29,"1,852",0,"1,852",605,"2,457",75.3765
,烏林里,129,"1,274","1,383","2,786",41,"2,827",0,"2,827","1,162","3,989",70.8699
,百年里,156,"1,796","1,141","3,093",25,"3,118",0,"3,118",933,"4,051",76.9686
,凌雲里,110,"1,133","1,302","2,545",29,"2,574",0,"2,574","1,043","3,617",71.1639
,龍祥里,109,"1,164","1,196","2,469",25,"2,494",0,"2,494",976,"3,470",71.8732
,八德里,145,"1,224","1,593","2,962",32,"2,994",0,"2,994","1,073","4,067",73.6169
,聖德里,86,800,"1,224","2,110",20,"2,130",0,"2,130",815,"2,945",72.3260
,上林里,152,"1,262","1,703","3,117",36,"3,153",0,"3,153","1,076","4,229",74.5566
,龍潭里,56,601,784,"1,441",21,"1,462",0,"1,462",384,"1,846",79.1983
,龍星里,140,"1,381","1,493","3,014",37,"3,051",1,"3,052",887,"3,939",77.4562
,中正里,193,"1,887","1,824","3,904",45,"3,949",0,"3,949","1,226","5,175",76.3092
,上華里,113,"1,205","1,041","2,359",12,"2,371",0,"2,371",756,"3,127",75.8235
,九龍里,114,"1,250","1,185","2,549",31,"2,580",0,"2,580",966,"3,546",72.7580
,武漢里,51,547,469,"1,067",9,"1,076",0,"1,076",353,"1,429",75.2974
,祥和里,63,398,543,"1,004",9,"1,013",0,"1,013",424,"1,437",70.4941
,東興里,135,"1,554","1,088","2,777",28,"2,805",0,"2,805","1,067","3,872",72.4432
,中興里,149,"1,486","1,333","2,968",33,"3,001",0,"3,001","1,128","4,129",72.6810
,北興里,93,817,654,"1,564",17,"1,581",0,"1,581",706,"2,287",69.1299
,佳安里,117,"1,368","1,085","2,570",20,"2,590",0,"2,590",776,"3,366",76.9459
,三坑里,34,380,648,"1,062",4,"1,066",0,"1,066",399,"1,465",72.7645
,大平里,61,689,835,"1,585",12,"1,597",0,"1,597",604,"2,201",72.5579
,三林里,104,"1,171","1,040","2,315",24,"2,339",0,"2,339",615,"2,954",79.1808
,建林里,117,"1,621","1,070","2,808",25,"2,833",0,"2,833",769,"3,602",78.6507
,富林里,125,"1,358","1,014","2,497",28,"2,525",0,"2,525",832,"3,357",75.2160
,高平里,110,879,"1,289","2,278",26,"2,304",0,"2,304",828,"3,132",73.5632
,高原里,149,"1,260","1,699","3,108",28,"3,136",0,"3,136","1,178","4,314",72.6936
,三和里,75,843,913,"1,831",25,"1,856",0,"1,856",507,"2,363",78.5442
,三水里,16,130,349,495,8,503,0,503,154,657,76.5601
　平鎮區,,"6,637","57,200","71,172","135,009","1,486","136,495",4,"136,499","44,110","180,609",75.5749
,平鎮里,155,"1,202","1,771","3,128",31,"3,159",0,"3,159","1,173","4,332",72.9224
,鎮興里,104,766,"1,271","2,141",23,"2,164",0,"2,164",771,"2,935",73.7308
,南勢里,217,"1,707","2,257","4,181",37,"4,218",0,"4,218","1,390","5,608",75.2140
,金星里,247,"1,774","2,424","4,445",48,"4,493",0,"4,493","1,682","6,175",72.7611
,平安里,182,"1,406","2,040","3,628",45,"3,673",0,"3,673","1,215","4,888",75.1432
,平南里,262,"1,920","2,494","4,676",41,"4,717",0,"4,717","1,576","6,293",74.9563
,山峰里,97,821,800,"1,718",20,"1,738",0,"1,738",567,"2,305",75.4013
,福林里,115,959,"1,344","2,418",23,"2,441",0,"2,441",719,"3,160",77.2468
,湧光里,184,"1,723","1,916","3,823",39,"3,862",0,"3,862","1,238","5,100",75.7255
,莊敬里,151,"1,732","1,386","3,269",46,"3,315",0,"3,315","1,037","4,352",76.1719
,湧豐里,51,577,664,"1,292",12,"1,304",0,"1,304",444,"1,748",74.5995
,湧安里,152,"1,347","1,573","3,072",27,"3,099",0,"3,099","1,136","4,235",73.1759
,宋屋里,168,"1,190","1,625","2,983",25,"3,008",0,"3,008","1,002","4,010",75.0125
,平興里,219,"1,635","2,033","3,887",38,"3,925",0,"3,925","1,273","5,198",75.5098
,廣興里,181,"1,721","2,291","4,193",41,"4,234",0,"4,234","1,108","5,342",79.2587
,廣達里,103,999,"1,689","2,791",37,"2,828",0,"2,828",875,"3,703",76.3705
,廣仁里,167,"1,219","1,604","2,990",26,"3,016",0,"3,016","1,151","4,167",72.3782
,復旦里,199,"1,625","2,149","3,973",31,"4,004",0,"4,004","1,169","5,173",77.4019
,復興里,206,"1,374","2,145","3,725",42,"3,767",4,"3,771",985,"4,756",79.2052
,義民里,199,"1,529","1,952","3,680",39,"3,719",0,"3,719","1,248","4,967",74.8742
,義興里,245,"1,910","2,799","4,954",61,"5,015",0,"5,015","1,512","6,527",76.8347
,雙連里,163,"1,434","1,825","3,422",34,"3,456",0,"3,456","1,175","4,631",74.6275
,高雙里,136,"1,124","1,886","3,146",30,"3,176",0,"3,176",899,"4,075",77.9387
,北勢里,76,753,"1,054","1,883",25,"1,908",0,"1,908",495,"2,403",79.4007
,北華里,118,"1,253","1,463","2,834",38,"2,872",0,"2,872",805,"3,677",78.1072
,新勢里,131,"1,057","1,503","2,691",42,"2,733",0,"2,733",833,"3,566",76.6405
,北安里,56,434,684,"1,174",7,"1,181",0,"1,181",347,"1,528",77.2906
,新榮里,208,"1,544","2,167","3,919",41,"3,960",0,"3,960","1,061","5,021",78.8688
,新富里,188,"1,813","2,055","4,056",52,"4,108",0,"4,108","2,267","6,375",64.4392
,新英里,150,"1,243","1,313","2,706",36,"2,742",0,"2,742",868,"3,610",75.9557
,新貴里,106,857,"1,335","2,298",32,"2,330",0,"2,330",679,"3,009",77.4344
,北興里,112,"1,130","1,689","2,931",48,"2,979",0,"2,979",845,"3,824",77.9027
,金陵里,116,885,"1,135","2,136",30,"2,166",0,"2,166",591,"2,757",78.5637
,北貴里,138,"1,156","1,711","3,005",33,"3,038",0,"3,038",904,"3,942",77.0675
,北富里,142,"1,076","1,660","2,878",36,"2,914",0,"2,914",827,"3,741",77.8936
,建安里,153,"1,235","1,731","3,119",23,"3,142",0,"3,142",955,"4,097",76.6903
,華安里,148,"1,544","1,257","2,949",38,"2,987",0,"2,987","1,087","4,074",73.3186
,東安里,97,"1,022",881,"2,000",32,"2,032",0,"2,032",698,"2,730",74.4322
,新安里,162,"1,460","1,511","3,133",27,"3,160",0,"3,160","1,091","4,251",74.3355
,東勢里,172,"1,508","2,217","3,897",37,"3,934",0,"3,934","1,309","5,243",75.0334
,龍恩里,102,"1,058",835,"1,995",26,"2,021",0,"2,021",695,"2,716",74.4109
,東社里,105,"1,253","1,055","2,413",24,"2,437",0,"2,437",796,"3,233",75.3789
,忠貞里,45,531,318,894,10,904,0,904,264,"1,168",77.3973
,貿易里,83,846,561,"1,490",14,"1,504",0,"1,504",375,"1,879",80.0426
,龍興里,82,"1,110",684,"1,876",21,"1,897",0,"1,897",597,"2,494",76.0626
,中正里,44,738,415,"1,197",18,"1,215",0,"1,215",376,"1,591",76.3671
　新屋區,,"1,392","10,891","18,437","30,720",339,"31,059",0,"31,059","9,466","40,525",76.6416
,新屋里,102,834,"1,152","2,088",25,"2,113",0,"2,113",665,"2,778",76.0619
,新生里,148,"1,170","1,678","2,996",28,"3,024",0,"3,024",808,"3,832",78.9144
,後湖里,55,393,704,"1,152",16,"1,168",0,"1,168",330,"1,498",77.9706
,清華里,128,"1,116","1,671","2,915",30,"2,945",0,"2,945",924,"3,869",76.1179
,石磊里,60,515,933,"1,508",14,"1,522",0,"1,522",467,"1,989",76.5209
,東明里,39,409,644,"1,092",17,"1,109",0,"1,109",305,"1,414",78.4300
,社子里,39,306,699,"1,044",6,"1,050",0,"1,050",288,"1,338",78.4753
,埔頂里,106,657,"1,075","1,838",17,"1,855",0,"1,855",582,"2,437",76.1182
,九斗里,77,550,"1,054","1,681",18,"1,699",0,"1,699",530,"2,229",76.2225
,頭洲里,141,"1,076","1,839","3,056",34,"3,090",0,"3,090","1,017","4,107",75.2374
,大坡里,39,290,620,949,8,957,0,957,301,"1,258",76.0731
,望間里,35,299,698,"1,032",7,"1,039",0,"1,039",316,"1,355",76.6790
,後庄里,42,347,427,816,11,827,0,827,244,"1,071",77.2176
,蚵間里,38,191,428,657,6,663,0,663,226,889,74.5782
,深圳里,20,170,283,473,6,479,0,479,156,635,75.4331
,?榔里,27,234,484,745,10,755,0,755,278,"1,033",73.0881
,笨港里,34,293,468,795,13,808,0,808,215,"1,023",78.9834
,永安里,71,582,"1,010","1,663",19,"1,682",0,"1,682",519,"2,201",76.4198
,永興里,40,213,480,733,7,740,0,740,251,991,74.6720
,下埔里,22,195,344,561,6,567,0,567,136,703,80.6543
,石牌里,32,240,427,699,19,718,0,718,184,902,79.6009
,下田里,52,451,741,"1,244",12,"1,256",0,"1,256",419,"1,675",74.9851
,赤欄里,45,360,578,983,10,993,0,993,305,"1,298",76.5023
　觀音區,,"1,913","12,106","25,336","39,355",420,"39,775",0,"39,775","14,398","54,173",73.4222
,觀音里,82,642,"1,106","1,830",20,"1,850",0,"1,850",774,"2,624",70.5030
,白玉里,40,275,384,699,9,708,0,708,201,909,77.8878
,廣興里,43,348,564,955,10,965,0,965,334,"1,299",74.2879
,大潭里,74,401,770,"1,245",12,"1,257",0,"1,257",468,"1,725",72.8696
,保生里,57,510,946,"1,513",13,"1,526",0,"1,526",550,"2,076",73.5067
,武威里,25,197,424,646,6,652,0,652,213,865,75.3757
,三和里,28,183,413,624,8,632,0,632,189,821,76.9793
,新興里,21,179,340,540,4,544,0,544,153,697,78.0488
,坑尾里,48,376,686,"1,110",14,"1,124",0,"1,124",502,"1,626",69.1267
,金湖里,97,563,"1,182","1,842",20,"1,862",0,"1,862",687,"2,549",73.0483
,藍埔里,103,506,"1,200","1,809",22,"1,831",0,"1,831",626,"2,457",74.5218
,大同里,82,605,"1,516","2,203",12,"2,215",0,"2,215",757,"2,972",74.5289
,大堀里,57,271,716,"1,044",10,"1,054",0,"1,054",374,"1,428",73.8095
,崙坪里,164,965,"2,343","3,472",37,"3,509",0,"3,509","1,102","4,611",76.1006
,富源里,129,965,"1,631","2,725",37,"2,762",0,"2,762",900,"3,662",75.4233
,上大里,88,579,"1,101","1,768",19,"1,787",0,"1,787",553,"2,340",76.3675
,新坡里,91,590,"1,467","2,148",17,"2,165",0,"2,165",730,"2,895",74.7841
,廣福里,104,455,"1,269","1,828",16,"1,844",0,"1,844",570,"2,414",76.3877
,塔腳里,46,215,495,756,7,763,0,763,272,"1,035",73.7198
,保障里,64,361,973,"1,398",23,"1,421",0,"1,421",470,"1,891",75.1454
,草漯里,70,443,"1,079","1,592",13,"1,605",0,"1,605",631,"2,236",71.7800
,草新里,209,"1,244","2,349","3,802",42,"3,844",0,"3,844","1,453","5,297",72.5694
,樹林里,127,849,"1,512","2,488",40,"2,528",0,"2,528","1,391","3,919",64.5063
,富林里,64,384,870,"1,318",9,"1,327",0,"1,327",498,"1,825",72.7123
　復興區,,233,"4,043","2,038","6,314",54,"6,368",0,"6,368","3,226","9,594",66.3748
,三民里,53,666,646,"1,365",20,"1,385",0,"1,385",598,"1,983",69.8437
,澤仁里,39,588,286,913,9,922,0,922,446,"1,368",67.3977
,霞雲里,17,272,94,383,1,384,0,384,188,572,67.1329
,義盛里,14,375,88,477,4,481,0,481,222,703,68.4211
,羅浮里,29,423,221,673,5,678,0,678,318,996,68.0723
,長興里,11,256,126,393,4,397,0,397,259,656,60.5183
,奎輝里,14,377,104,495,5,500,0,500,238,738,67.7507
,高義里,18,292,115,425,2,427,0,427,278,705,60.5674
,三光里,16,333,95,444,3,447,0,447,229,676,66.1243
,華陵里,22,461,263,746,1,747,0,747,450,"1,197",62.4060
